image_name,score
image_1593.jpg,5.39
image_1594.jpg,5.35
image_1595.jpg,5.49
image_1596.jpg,5.24
image_1597.jpg,5.54
image_1598.jpg,5.41
image_1599.jpg,5.06
image_1600.jpg,5.23
image_1601.jpg,5.06
image_1602.jpg,5.42
image_1603.jpg,5.29
image_1604.jpg,5.32
image_1605.jpg,5.18
image_1606.jpg,5.18
image_1607.jpg,5.24
image_1608.jpg,5.52
image_1609.jpg,5.18
image_1610.jpg,5.13
image_1611.jpg,5.57
image_1612.jpg,5.29
image_1613.jpg,5.29
image_1614.jpg,5.26
image_1615.jpg,5.17
image_1616.jpg,5.2
image_1617.jpg,5.24
image_1618.jpg,5.4
image_1619.jpg,5.37
image_1620.jpg,5.44
image_1621.jpg,5.13
image_1622.jpg,5.09
image_1623.jpg,5.3
image_1624.jpg,5.21
image_1625.jpg,5.18
image_1626.jpg,5.37
image_1627.jpg,5.41
image_1628.jpg,5.35
image_1629.jpg,5.32
image_1630.jpg,5.35
image_1631.jpg,5.43
image_1632.jpg,5.22
image_1633.jpg,5.13
image_1634.jpg,5.34
image_1635.jpg,5.33
image_1636.jpg,5.63
image_1637.jpg,5.4
image_1638.jpg,5.44
image_1639.jpg,5.3
image_1640.jpg,5.33
image_1641.jpg,5.36
image_1642.jpg,5.41
image_1643.jpg,5.34
image_1644.jpg,5.47
image_1645.jpg,5.39
image_1646.jpg,5.22
image_1647.jpg,5.51
image_1648.jpg,5.4
image_1649.jpg,5.26
image_1650.jpg,5.27
image_1651.jpg,5.33
image_1652.jpg,5.43
image_1653.jpg,5.46
image_1654.jpg,5.3
image_1655.jpg,5.22
image_1656.jpg,5.36
image_1657.jpg,5.28
image_1658.jpg,5.27
image_1659.jpg,5.38
image_1660.jpg,5.32
image_1661.jpg,5.3
image_1662.jpg,5.53
image_1663.jpg,5.4
image_1664.jpg,5.6
image_1665.jpg,5.33
image_1666.jpg,5.44
image_1667.jpg,5.46
image_1668.jpg,5.29
image_1669.jpg,5.22
image_1670.jpg,5.46
image_1671.jpg,5.41
image_1672.jpg,5.51
image_1673.jpg,5.46
image_1674.jpg,5.45
image_1675.jpg,5.1
image_1676.jpg,5.49
image_1677.jpg,5.57
image_1678.jpg,5.33
image_1679.jpg,5.14
image_1680.jpg,5.39
image_1681.jpg,5.16
image_1682.jpg,5.42
image_1683.jpg,5.3
image_1684.jpg,5.4
image_1685.jpg,5.51
image_1686.jpg,5.44
image_1687.jpg,5.23
image_1688.jpg,5.25
image_1689.jpg,5.29
image_1690.jpg,5.37
image_1691.jpg,5.55
image_1692.jpg,5.06
image_1693.jpg,5.41
image_1694.jpg,5.21
image_1695.jpg,5.24
image_1696.jpg,5.15
image_1697.jpg,5.27
image_1698.jpg,5.42
image_1699.jpg,5.26
image_1700.jpg,5.53
image_1701.jpg,5.27
image_1702.jpg,5.24
image_1703.jpg,5.29
image_1704.jpg,5.31
image_1705.jpg,5.5
image_1706.jpg,5.43
image_1707.jpg,5.33
image_1708.jpg,5.18
image_1709.jpg,5.43
image_1710.jpg,5.31
image_1711.jpg,5.25
image_1712.jpg,5.37
image_1713.jpg,5.27
image_1714.jpg,5.38
image_1715.jpg,5.44
image_1716.jpg,5.36
image_1717.jpg,5.55
image_1718.jpg,5.23
image_1719.jpg,5.36
image_1720.jpg,5.18
image_1721.jpg,5.33
image_1722.jpg,5.68
image_1723.jpg,5.23
image_1724.jpg,5.26
image_1725.jpg,5.2
image_1726.jpg,5.05
image_1727.jpg,5.39
image_1728.jpg,5.39
image_1729.jpg,5.55
image_1730.jpg,5.22
image_1731.jpg,5.31
image_1732.jpg,5.3
image_1733.jpg,5.1
image_1734.jpg,5.4
image_1735.jpg,5.48
image_1736.jpg,5.3
image_1737.jpg,5.23
image_1738.jpg,5.25
image_1739.jpg,5.54
image_1740.jpg,5.38
image_1741.jpg,5.5
image_1742.jpg,5.51
image_1743.jpg,5.1
image_1744.jpg,5.64
image_1745.jpg,5.42
image_1746.jpg,5.45
image_1747.jpg,5.27
image_1748.jpg,5.61
image_1749.jpg,5.36
image_1750.jpg,5.04
image_1751.jpg,5.53
image_1752.jpg,5.45
image_1753.jpg,5.33
image_1754.jpg,5.27
image_1755.jpg,5.25
image_1756.jpg,4.94
image_1757.jpg,5.24
image_1758.jpg,5.16
image_1759.jpg,5.1
image_1760.jpg,5.18
image_1761.png,5.58
image_1762.png,5.59
image_1763.jpg,5.29
image_1764.png,5.15
image_1765.png,5.47
image_1766.png,5.46
image_1767.png,5.32
image_1768.jpg,5.14
image_1769.png,5.65
image_1770.jpg,5.16
image_1771.jpg,5.37
image_1772.jpg,5.28
image_1773.jpg,5.11
image_1774.jpg,5.16
image_1775.jpg,5.43
image_1776.jpg,5.11
image_1777.jpg,5.39
image_1778.jpg,5.2
image_1779.jpg,5.2
image_1780.jpg,5.28
image_1781.jpg,5.41
image_1782.jpg,5.49
image_1783.jpg,5.46
image_1784.jpg,5.45
image_1785.jpg,5.38
image_1786.jpg,5.46
image_1787.jpg,5.25
image_1788.jpg,5.38
image_1789.jpg,5.32
image_1790.jpg,5.13
image_1791.jpg,5.46
image_1792.jpg,4.98
image_1793.jpg,5.07
image_1794.jpg,4.89
image_1795.jpg,5.25
image_1796.jpg,5.06
image_1797.jpg,5.22
image_1798.jpg,5.07
image_1799.jpg,5.23
image_1800.jpg,5.21
image_1801.jpg,5.34
image_1802.jpg,5.2
image_1803.jpg,5.46
image_1804.jpg,5.44
image_1805.jpg,5.19
image_1806.jpg,5.26
image_1807.jpg,5.19
image_1808.jpg,5.35
image_1809.jpg,5.28
image_1810.jpg,5.45
image_1811.jpg,5.34
image_1812.jpg,5.39
image_1813.jpg,5.13
image_1814.jpg,5.44
image_1815.jpg,5.41
image_1816.jpg,5.55
image_1817.jpg,5.04
image_1818.jpg,5.11
image_1819.jpg,5.21
image_1820.jpg,5.31
image_1821.jpg,5.25
image_1822.jpg,5.28
image_1823.jpg,5.34
image_1824.jpg,5.14
image_1825.jpg,5.16
image_1826.jpg,5.46
image_1827.jpg,5.3
image_1828.jpg,5.35
image_1829.jpg,5.37
image_1830.jpg,5.28
image_1831.jpg,5.49
image_1832.jpg,5.42
image_1833.jpg,5.39
image_1834.jpg,5.36
image_1835.jpg,5.24
image_1836.jpg,5.43
image_1837.jpg,5.3
image_1838.jpg,5.37
image_1839.jpg,5.18
image_1840.jpg,5.16
image_1841.jpg,5.26
image_1842.jpg,5.38
image_1843.jpg,5.31
image_1844.jpg,5.33
image_1845.jpg,5.36
image_1846.jpg,5.09
image_1847.jpg,5.26
image_1848.jpg,5.2
image_1849.jpg,5.25
image_1850.jpg,5.34
image_1851.jpg,5.23
image_1852.jpg,5.18
image_1853.jpg,5.37
image_1854.jpg,5.19
image_1855.jpg,5.17
image_1856.jpg,5.19
image_1857.jpg,5.61
image_1858.jpg,5.34
image_1859.jpg,5.26
image_1860.jpg,5.28
image_1861.jpg,5.21
image_1862.jpg,5.29
image_1863.jpg,5.32
image_1864.jpg,5.39
image_1865.jpg,5.22
image_1866.jpg,5.17
image_1867.jpg,5.37
image_1868.jpg,5.53
image_1869.jpg,5.24
image_1870.jpg,5.25
image_1871.jpg,5.4
image_1872.jpg,5.04
image_1873.jpg,5.1
image_1874.jpg,5.49
image_1875.jpg,5.39
image_1876.jpg,5.38
image_1877.jpg,5.21
image_1878.jpg,5.29
image_1879.jpg,5.2
image_1880.jpg,5.29
image_1881.jpg,5.14
image_1882.jpg,5.0
image_1883.jpg,5.49
image_1884.jpg,5.28
image_1885.jpg,5.15
image_1886.jpg,5.48
image_1887.jpg,5.25
image_1888.jpg,5.27
image_1889.jpg,5.32
image_1890.jpg,5.47
image_1891.jpg,5.34
image_1892.jpg,5.15
image_1893.jpg,5.16
image_1894.jpg,5.5
image_1895.jpg,5.58
image_1896.jpg,5.42
image_1897.jpg,5.12
image_1898.jpg,5.17
image_1899.jpg,5.44
image_1900.jpg,5.44
image_1901.jpg,5.23
image_1902.jpg,5.25
image_1903.jpg,5.21
image_1904.jpg,5.35
image_1905.jpg,5.45
image_1906.jpg,5.66
image_1907.jpg,5.43
image_1908.jpg,5.46
image_1909.jpg,5.21
image_1910.jpg,5.32
image_1911.jpg,5.24
image_1912.jpg,5.17
image_1913.jpg,5.2
image_1914.jpg,5.49
image_1915.jpg,5.17
image_1916.jpg,5.48
image_1917.jpg,5.52
image_1918.jpg,5.27
image_1919.jpg,5.12
image_1920.jpg,5.09
image_1921.jpg,5.43
image_1922.jpg,5.31
image_1923.jpg,5.32
image_1924.jpg,5.23
image_1925.jpg,5.31
image_1926.jpg,5.25
image_1927.jpg,5.35
image_1928.jpg,5.56
image_1929.jpg,5.45
image_1930.jpg,5.46
image_1931.jpg,5.24
image_1932.jpg,5.51
image_1933.jpg,5.56
image_1934.jpg,5.31
image_1935.jpg,5.22
image_1936.jpg,5.52
image_1937.jpg,5.28
image_1938.jpg,5.49
image_1939.jpg,5.09
image_1940.jpg,5.13
image_1941.jpg,5.34
image_1942.jpg,5.3
image_1943.jpg,5.39
image_1944.jpg,5.27
image_1945.jpg,5.19
image_1946.jpg,5.33
image_1947.jpg,5.45
image_1948.jpg,5.28
image_1949.jpg,5.45
image_1950.jpg,5.38
image_1951.jpg,5.16
image_1952.jpg,5.51
image_1953.jpg,5.28
image_1954.jpg,5.5
image_1955.jpg,5.14
image_1956.jpg,5.29
image_1957.jpg,5.36
image_1958.jpg,5.3
image_1959.jpg,5.56
image_1960.jpg,5.31
image_1961.jpg,5.37
image_1962.jpg,5.1
image_1963.jpg,5.42
image_1964.jpg,5.3
image_1965.jpg,5.41
image_1966.jpg,5.57
image_1967.jpg,5.32
image_1968.jpg,5.37
image_1969.jpg,5.44
image_1970.jpg,5.57
image_1971.jpg,5.41
image_1972.jpg,5.33
image_1973.jpg,5.31
image_1974.jpg,5.02
image_1975.jpg,5.33
image_1976.jpg,5.18
image_1977.jpg,5.18
image_1978.jpg,5.35
image_1979.jpg,5.29
image_1980.jpg,5.38
image_1981.jpg,5.24
image_1982.jpg,5.42
image_1983.jpg,5.2
image_1984.jpg,5.03
image_1985.jpg,5.02
image_1986.jpg,5.08
image_1987.jpg,5.24
image_1988.jpg,5.34
image_1989.jpg,5.14
image_1990.jpg,5.26
image_1991.jpg,5.01
image_1992.jpg,5.18
image_1993.jpg,5.45
image_1994.jpg,5.27
image_1995.jpg,5.18
image_1996.jpg,5.05
image_1997.jpg,5.43
image_1998.jpg,5.26
image_1999.jpg,4.93
image_2000.jpg,5.32
image_2001.jpg,5.12
image_2002.jpg,5.09
image_2003.jpg,5.18
image_2004.jpg,5.18
image_2005.jpg,5.34
image_2006.jpg,5.38
image_2007.jpg,5.27
image_2008.jpg,5.26
image_2009.jpg,5.48
image_2010.jpg,5.32
image_2011.jpg,5.25
image_2012.jpg,5.13
image_2013.jpg,5.57
image_2014.jpg,5.46
image_2015.jpg,5.27
image_2016.jpg,5.26
image_2017.jpg,5.38
image_2018.jpg,5.42
image_2019.jpg,5.21
image_2020.png,5.12
image_2021.jpg,5.45
image_2022.jpg,5.27
image_2023.jpg,5.3
image_2024.jpg,5.15
image_2025.jpg,5.01
image_2026.jpg,5.13
image_2027.jpg,5.34
image_2028.jpg,5.54
image_2029.jpg,5.32
image_2030.jpg,5.23
image_2031.jpg,5.22
image_2032.jpg,5.25
image_2033.jpg,5.47
image_2034.jpg,5.31
image_2035.jpg,5.37
image_2036.jpg,5.49
image_2037.jpg,5.56
image_2038.jpg,5.24
image_2039.jpg,5.17
image_2040.jpg,5.44
image_2041.jpg,5.45
image_2042.jpg,5.38
image_2043.jpg,5.24
image_2044.jpg,5.48
image_2045.jpg,5.22
image_2046.jpg,5.33
image_2047.jpg,5.05
image_2048.jpg,5.19
image_2049.jpg,5.47
image_2050.jpg,5.11
image_2051.jpg,5.15
image_2052.jpg,5.46
image_2053.jpg,5.32
image_2054.jpg,5.2
image_2055.jpg,5.3
image_2056.jpg,5.44
image_2057.jpg,5.14
image_2058.jpg,5.32
image_2059.jpg,5.37
image_2060.jpg,5.25
image_2061.jpg,5.34
image_2062.jpg,5.66
image_2063.jpg,5.3
image_2064.jpg,5.54
image_2065.jpg,5.2
image_2066.png,5.23
image_2067.png,5.36
image_2068.png,5.04
image_2069.png,5.4
image_2070.png,5.51
image_2071.png,5.07
image_2072.png,5.37
image_2073.jpg,5.47
image_2074.jpg,5.14
image_2075.jpg,5.38
image_2076.jpg,5.38
image_2077.jpg,5.4
image_2078.jpg,5.55
image_2079.jpg,5.3
image_2080.jpg,5.27
image_2081.jpg,5.44
image_2082.jpg,5.18
image_2083.jpg,5.3
image_2084.jpg,5.25
image_2085.jpg,5.27
image_2086.jpg,5.22
image_2087.jpg,5.47
image_2088.jpg,5.35
image_2089.jpg,5.2
image_2090.jpg,5.48
image_2091.jpg,5.35
image_2092.jpg,5.55
image_2093.jpg,5.26
image_2094.jpg,5.21
image_2095.jpg,5.1
image_2096.jpg,5.2
image_2097.jpg,5.03
image_2098.jpg,5.29
image_2099.jpg,5.15
image_2100.jpg,5.26
image_2101.jpg,5.3
image_2102.jpg,5.04
image_2103.jpg,5.36
image_2104.jpg,5.35
image_2105.jpg,5.58
image_2106.jpg,5.05
image_2107.jpg,5.13
image_2108.jpg,5.34
image_2109.jpg,5.07
image_2110.jpg,5.53
image_2111.jpg,5.18
image_2112.jpg,4.94
image_2113.jpg,5.09
image_2114.jpg,5.55
image_2115.jpg,5.2
image_2116.jpg,5.31
image_2117.jpg,5.25
image_2118.jpg,5.14
image_2119.jpg,5.56
image_2120.jpg,5.33
image_2121.jpg,5.24
image_2122.jpg,5.21
image_2123.jpg,5.29
image_2124.jpg,5.25
image_2125.jpg,5.1
image_2126.jpg,5.12
image_2127.jpg,5.27
image_2128.jpg,5.2
image_2129.jpg,5.38
image_2130.jpg,5.2
image_2131.jpg,5.23
image_2132.jpg,5.23
image_2133.jpg,5.56
image_2134.jpg,5.66
image_2135.jpg,5.32
image_2136.jpg,5.45
image_2137.jpg,5.41
image_2138.jpg,5.28
image_2139.jpg,5.31
image_2140.jpg,5.09
image_2141.jpg,5.03
image_2142.jpg,5.42
image_2143.jpg,5.24
image_2144.jpg,5.3
image_2145.jpg,5.36
image_2146.jpg,5.35
image_2147.jpg,5.34
image_2148.jpg,5.24
image_2149.jpg,5.33
image_2150.jpg,5.34
image_2151.jpg,5.03
image_2152.jpg,4.95
image_2153.jpg,5.53
image_2154.jpg,5.41
image_2155.jpg,5.38
image_2156.jpg,5.35
image_2157.jpg,5.18
image_2158.jpg,5.34
image_2159.jpg,5.45
image_2160.jpg,5.08
image_2161.jpg,5.1
image_2162.jpg,5.53
image_2163.jpg,5.45
image_2164.jpg,5.37
image_2165.jpg,5.23
image_2166.jpg,5.34
image_2167.jpg,5.38
image_2168.jpg,5.25
image_2169.jpg,5.49
image_2170.jpg,5.23
image_2171.jpg,5.73
image_2172.jpg,5.46
image_2173.jpg,5.03
image_2174.jpg,5.43
image_2175.jpg,5.25
image_2176.jpg,5.31
image_2177.jpg,5.46
image_2178.jpg,5.45
image_2179.jpg,5.34
image_2180.jpg,5.6
image_2181.jpg,5.3
image_2182.jpg,5.42
image_2183.jpg,5.55
image_2184.jpg,5.51
image_2185.jpg,5.22
image_2186.jpg,5.19
image_2187.jpg,5.45
image_2188.jpg,5.41
image_2189.jpg,5.36
image_2190.jpg,5.26
image_2191.jpg,5.0
image_2192.jpg,5.06
image_2193.jpg,5.05
image_2194.jpg,5.39
image_2195.jpg,5.2
image_2196.jpg,5.42
image_2197.jpg,5.35
image_2198.jpg,5.26
image_2199.jpg,5.2
image_2200.jpg,5.31
image_2201.jpg,5.36
image_2202.jpg,5.32
image_2203.jpg,5.26
image_2204.jpg,5.42
image_2205.jpg,5.26
image_2206.jpg,5.39
image_2207.jpg,5.38
image_2208.jpg,5.27
image_2209.jpg,5.41
image_2210.jpg,5.44
image_2211.jpg,5.34
image_2212.jpg,4.98
image_2213.jpg,5.14
image_2214.jpg,5.41
image_2215.jpg,5.38
image_2216.jpg,5.35
image_2217.jpg,5.26
image_2218.jpg,5.31
image_2219.jpg,5.24
image_2220.jpg,5.07
image_2221.jpg,5.29
image_2222.jpg,5.35
image_2223.jpg,5.49
image_2224.jpg,5.34
image_2225.jpg,5.39
image_2226.jpg,5.56
image_2227.jpg,5.27
image_2228.jpg,5.19
image_2229.jpg,5.1
image_2230.jpg,5.5
image_2231.jpg,5.39
image_2232.jpg,5.09
image_2233.jpg,5.13
image_2234.jpg,5.4
image_2235.jpg,5.34
image_2236.jpg,5.31
image_2237.jpg,5.32
image_2238.jpg,5.33
image_2239.jpg,5.2
image_2240.jpg,5.15
image_2241.jpg,5.3
image_2242.jpg,5.39
image_2243.jpg,5.39
image_2244.jpg,5.25
image_2245.jpg,5.17
image_2246.jpg,5.08
image_2247.jpg,5.37
image_2248.jpg,5.45
image_2249.jpg,5.35
image_2250.jpg,5.45
image_2251.jpg,5.31
image_2252.jpg,5.24
image_2253.jpg,5.38
image_2254.jpg,5.25
image_2255.jpg,5.31
image_2256.jpg,5.71
image_2257.jpg,5.39
image_2258.jpg,5.25
image_2259.jpg,5.39
image_2260.jpg,5.32
image_2261.jpg,5.22
image_2262.jpg,5.12
image_2263.jpg,5.48
image_2264.jpg,5.38
image_2265.jpg,5.13
image_2266.jpg,5.42
image_2267.jpg,5.06
image_2268.jpg,5.04
image_2269.jpg,5.29
image_2270.jpg,5.0
image_2271.jpg,5.2
image_2272.jpg,5.14
image_2273.jpg,5.33
image_2274.jpg,5.31
image_2275.jpg,5.4
image_2276.jpg,5.31
image_2277.jpg,5.24
image_2278.jpg,5.41
image_2279.jpg,5.25
image_2280.jpg,5.39
image_2281.jpg,5.42
image_2282.jpg,5.32
image_2283.jpg,5.46
image_2284.jpg,5.09
image_2285.jpg,5.36
image_2286.jpg,5.5
image_2287.jpg,5.45
image_2288.jpg,5.12
image_2289.jpg,5.38
image_2290.jpg,5.26
image_2291.jpg,5.4
image_2292.jpg,5.41
image_2293.jpg,5.29
image_2294.jpg,5.44
image_2295.jpg,5.18
image_2296.jpg,5.38
image_2297.jpg,5.45
image_2298.jpg,5.44
image_2299.jpg,5.22
image_2300.jpg,5.17
image_2301.jpg,5.37
image_2302.jpg,5.21
image_2303.jpg,5.41
image_2304.jpg,5.55
image_2305.jpg,5.06
image_2306.jpg,5.35
image_2307.jpg,5.14
image_2308.jpg,5.05
image_2309.jpg,5.36
image_2310.jpg,5.25
image_2311.jpg,5.06
image_2312.jpg,5.41
image_2313.jpg,5.35
image_2314.jpg,5.34
image_2315.jpg,5.48
image_2316.jpg,5.34
image_2317.jpg,5.08
image_2318.jpg,5.43
image_2319.jpg,5.3
image_2320.jpg,5.42
image_2321.jpg,5.22
image_2322.jpg,5.28
image_2323.jpg,5.31
image_2324.jpg,5.28
image_2325.jpg,5.45
image_2326.jpg,5.42
image_2327.jpg,5.33
image_2328.jpg,5.56
image_2329.jpg,5.26
image_2330.jpg,5.35
image_2331.jpg,5.62
image_2332.jpg,5.13
image_2333.jpg,5.52
image_2334.jpg,5.3
image_2335.jpg,5.18
image_2336.jpg,5.37
image_2337.jpg,5.41
image_2338.jpg,5.28
image_2339.jpg,5.31
image_2340.jpg,5.11
image_2341.jpg,5.25
image_2342.jpg,5.37
image_2343.jpg,5.05
image_2344.jpg,5.27
image_2345.jpg,5.34
image_2346.jpg,5.15
image_2347.jpg,5.54
image_2348.jpg,5.27
image_2349.jpg,5.3
image_2350.jpg,5.11
image_2351.jpg,5.21
image_2352.jpg,5.39
image_2353.jpg,5.41
image_2354.jpg,5.35
image_2355.jpg,5.28
image_2356.jpg,5.15
image_2357.jpg,5.31
image_2358.jpg,5.14
image_2359.jpg,5.13
image_2360.jpg,5.25
image_2361.jpg,5.17
image_2362.jpg,5.42
image_2363.jpg,5.3
image_2364.jpg,5.23
image_2365.jpg,5.07
image_2366.jpg,5.02
image_2367.jpg,5.24
image_2368.jpg,5.12
image_2369.jpg,5.18
image_2370.jpg,5.29
image_2371.jpg,5.23
image_2372.jpg,5.35
image_2373.jpg,5.53
image_2374.jpg,5.14
image_2375.jpg,5.37
image_2376.jpg,5.36
image_2377.jpg,5.36
image_2378.jpg,5.32
image_2379.jpg,5.42
image_2380.jpg,5.43
image_2381.jpg,5.22
image_2382.jpg,5.16
image_2383.jpg,5.52
image_2384.jpg,5.0
image_2385.jpg,5.21
image_2386.jpg,5.26
image_2387.jpg,4.99
image_2388.jpg,5.34
image_2389.jpg,5.24
